First_pokemon,Name_first,Type 1_first,Type 2_first,Generation_first,Legendary_first,Second_pokemon,Name_second,Type 1_second,Type 2_second,Generation_second,Legendary_second,HP,Attack,Defense,Sp. Atk,Sp. Def,Speed,Winner
679,Accelgor,Bug,,5,FALSE,648,Sawsbuck,Normal,Grass,5,FALSE,2,2,2,1,2,1,1
194,Mareep,Electric,,2,FALSE,648,Sawsbuck,Normal,Grass,5,FALSE,2,2,2,1,2,2,2
529,Probopass,Rock,Steel,4,FALSE,648,Sawsbuck,Normal,Grass,5,FALSE,2,2,1,1,1,2,2
645,Vanillish,Ice,,5,FALSE,648,Sawsbuck,Normal,Grass,5,FALSE,2,2,2,1,1,2,2
133,Scyther,Bug,Flying,1,FALSE,648,Sawsbuck,Normal,Grass,5,FALSE,2,1,1,2,1,1,1
740,Florges,Fairy,,6,FALSE,648,Sawsbuck,Normal,Grass,5,FALSE,2,2,2,1,1,2,2
109,Voltorb,Electric,,1,FALSE,648,Sawsbuck,Normal,Grass,5,FALSE,2,2,2,2,2,1,1
319,Loudred,Normal,,3,FALSE,648,Sawsbuck,Normal,Grass,5,FALSE,1,2,2,1,2,2,2
377,Claydol,Ground,Psychic,3,FALSE,648,Sawsbuck,Normal,Grass,5,FALSE,2,2,1,1,1,2,2
796,Diancie,Rock,Fairy,6,TRUE,648,Sawsbuck,Normal,Grass,5,FALSE,2,2,1,1,1,2,2
190,Togepi,Fairy,,2,FALSE,648,Sawsbuck,Normal,Grass,5,FALSE,2,2,2,2,2,2,2
599,Throh,Fighting,,5,FALSE,648,Sawsbuck,Normal,Grass,5,FALSE,1,2,1,2,1,2,2
25,Rattata,Normal,,1,FALSE,648,Sawsbuck,Normal,Grass,5,FALSE,2,2,2,2,2,2,2
26,Raticate,Normal,,1,FALSE,648,Sawsbuck,Normal,Grass,5,FALSE,2,2,2,2,2,1,1
733,Scatterbug,Bug,,6,FALSE,648,Sawsbuck,Normal,Grass,5,FALSE,2,2,2,2,2,2,2
351,Wailmer,Water,,3,FALSE,648,Sawsbuck,Normal,Grass,5,FALSE,1,2,2,1,2,2,2
259,Elekid,Electric,,2,FALSE,648,Sawsbuck,Normal,Grass,5,FALSE,2,2,2,1,2,2,2
507,Finneon,Water,,4,FALSE,648,Sawsbuck,Normal,Grass,5,FALSE,2,2,2,2,2,2,2
382,Feebas,Water,,3,FALSE,648,Sawsbuck,Normal,Grass,5,FALSE,2,2,2,2,2,2,2
9,Mega Charizard Y,Fire,Flying,1,FALSE,648,Sawsbuck,Normal,Grass,5,FALSE,2,1,1,1,1,1,1
775,Goomy,Dragon,,6,FALSE,648,Sawsbuck,Normal,Grass,5,FALSE,2,2,2,2,1,2,2
373,Whiscash,Water,Ground,3,FALSE,436,Chimchar,Fire,,4,FALSE,1,1,1,1,1,2,2
200,Azumarill,Water,Fairy,2,FALSE,436,Chimchar,Fire,,4,FALSE,1,2,1,1,1,2,2
606,Scolipede,Bug,Poison,5,FALSE,436,Chimchar,Fire,,4,FALSE,1,1,1,2,1,1,1
303,Pelipper,Water,Flying,3,FALSE,436,Chimchar,Fire,,4,FALSE,1,2,1,1,1,1,1
71,Alakazam,Psychic,,1,FALSE,436,Chimchar,Fire,,4,FALSE,1,2,1,1,1,1,1
540,Azelf,Psychic,,4,TRUE,436,Chimchar,Fire,,4,FALSE,1,1,1,1,1,1,1
793,Xerneas,Fairy,,6,TRUE,436,Chimchar,Fire,,4,FALSE,1,1,1,1,1,1,1
356,Torkoal,Fire,,3,FALSE,436,Chimchar,Fire,,4,FALSE,1,1,1,1,1,2,2
89,Magnemite,Electric,Steel,1,FALSE,436,Chimchar,Fire,,4,FALSE,2,2,1,1,1,2,2
89,Magnemite,Electric,Steel,1,FALSE,436,Chimchar,Fire,,4,FALSE,2,2,1,1,1,2,2
97,Muk,Poison,,1,FALSE,436,Chimchar,Fire,,4,FALSE,1,1,1,1,1,2,2
97,Muk,Poison,,1,FALSE,436,Chimchar,Fire,,4,FALSE,1,1,1,1,1,2,2
611,Basculin,Water,,5,FALSE,436,Chimchar,Fire,,4,FALSE,1,1,1,1,1,1,1
490,Chatot,Normal,Flying,4,FALSE,436,Chimchar,Fire,,4,FALSE,1,1,1,1,2,1,1
648,Sawsbuck,Normal,Grass,5,FALSE,436,Chimchar,Fire,,4,FALSE,1,1,1,1,1,1,1
773,Dedenne,Electric,Fairy,6,FALSE,436,Chimchar,Fire,,4,FALSE,1,2,1,1,1,1,1
18,Kakuna,Bug,Poison,1,FALSE,436,Chimchar,Fire,,4,FALSE,1,2,1,2,2,2,2
728,Bunnelby,Normal,,6,FALSE,436,Chimchar,Fire,,4,FALSE,2,2,2,2,2,2,2
29,Ekans,Poison,,1,FALSE,436,Chimchar,Fire,,4,FALSE,2,1,2,2,1,2,2
29,Ekans,Poison,,1,FALSE,436,Chimchar,Fire,,4,FALSE,2,1,2,2,1,2,2
120,Rhyhorn,Ground,Rock,1,FALSE,436,Chimchar,Fire,,4,FALSE,1,1,1,2,2,2,1
750,Doublade,Steel,Ghost,6,FALSE,436,Chimchar,Fire,,4,FALSE,1,1,1,2,1,2,2
462,Mothim,Bug,Flying,4,FALSE,436,Chimchar,Fire,,4,FALSE,1,1,1,1,1,1,1
317,Shedinja,Bug,Ghost,3,FALSE,436,Chimchar,Fire,,4,FALSE,2,1,1,2,2,2,2
574,Simisear,Fire,,5,FALSE,436,Chimchar,Fire,,4,FALSE,1,1,1,1,1,1,1
610,Lilligant,Grass,,5,FALSE,436,Chimchar,Fire,,4,FALSE,1,1,1,1,1,1,1
310,Shroomish,Grass,,3,FALSE,436,Chimchar,Fire,,4,FALSE,1,2,1,2,1,2,2
11,Wartortle,Water,,1,FALSE,436,Chimchar,Fire,,4,FALSE,1,1,1,1,1,2,2
665,Eelektrik,Electric,,5,FALSE,436,Chimchar,Fire,,4,FALSE,1,1,1,1,1,2,2
441,Empoleon,Water,Steel,4,FALSE,436,Chimchar,Fire,,4,FALSE,1,1,1,1,1,2,2
212,Espeon,Psychic,,2,FALSE,436,Chimchar,Fire,,4,FALSE,1,1,1,1,1,1,1
214,Murkrow,Dark,Flying,2,FALSE,436,Chimchar,Fire,,4,FALSE,1,1,2,1,2,1,1
551,Shaymin Land Forme,Grass,,4,TRUE,436,Chimchar,Fire,,4,FALSE,1,1,1,1,1,1,1
752,Aegislash Shield Forme,Steel,Ghost,6,FALSE,436,Chimchar,Fire,,4,FALSE,1,2,1,2,1,2,2
637,Gothorita,Psychic,,5,FALSE,436,Chimchar,Fire,,4,FALSE,1,2,1,1,1,2,2
162,Dragonite,Dragon,Flying,1,FALSE,436,Chimchar,Fire,,4,FALSE,1,1,1,1,1,1,1
371,Solrock,Rock,Psychic,3,FALSE,436,Chimchar,Fire,,4,FALSE,1,1,1,2,1,1,1
251,Phanpy,Ground,,2,FALSE,436,Chimchar,Fire,,4,FALSE,1,1,1,2,2,2,2
274,Grovyle,Grass,,3,FALSE,436,Chimchar,Fire,,4,FALSE,1,1,1,1,1,1,1
281,Mudkip,Water,,3,FALSE,436,Chimchar,Fire,,4,FALSE,1,1,1,2,1,2,2
105,Drowzee,Psychic,,1,FALSE,436,Chimchar,Fire,,4,FALSE,1,2,1,2,1,2,2
138,Mega Pinsir,Bug,Flying,1,FALSE,436,Chimchar,Fire,,4,FALSE,1,1,1,1,1,1,1
426,Rayquaza,Dragon,Flying,3,TRUE,436,Chimchar,Fire,,4,FALSE,1,1,1,1,1,1,1
717,Meloetta Pirouette Forme,Normal,Fighting,5,FALSE,436,Chimchar,Fire,,4,FALSE,1,1,1,1,1,1,1
635,Cinccino,Normal,,5,FALSE,436,Chimchar,Fire,,4,FALSE,1,1,1,1,1,1,1
489,Happiny,Normal,,4,FALSE,436,Chimchar,Fire,,4,FALSE,1,2,2,2,1,2,2
776,Sliggoo,Dragon,,6,FALSE,436,Chimchar,Fire,,4,FALSE,1,1,1,1,1,2,2
756,Slurpuff,Fairy,,6,FALSE,436,Chimchar,Fire,,4,FALSE,1,1,1,1,1,1,1
740,Florges,Fairy,,6,FALSE,436,Chimchar,Fire,,4,FALSE,1,1,1,1,1,1,1
784,Pumpkaboo Super Size,Ghost,Grass,6,FALSE,436,Chimchar,Fire,,4,FALSE,1,1,1,2,1,2,2
345,Roselia,Grass,Poison,3,FALSE,436,Chimchar,Fire,,4,FALSE,1,1,1,1,1,1,1
554,Victini,Psychic,Fire,5,TRUE,436,Chimchar,Fire,,4,FALSE,1,1,1,1,1,1,1
41,Clefairy,Fairy,,1,FALSE,436,Chimchar,Fire,,4,FALSE,1,2,1,1,1,2,2
341,Plusle,Electric,,3,FALSE,436,Chimchar,Fire,,4,FALSE,1,2,2,1,1,1,1
745,Furfrou,Normal,,6,FALSE,436,Chimchar,Fire,,4,FALSE,1,1,1,1,1,1,1
48,Golbat,Poison,Flying,1,FALSE,436,Chimchar,Fire,,4,FALSE,1,1,1,1,1,1,1
235,Teddiursa,Normal,,2,FALSE,436,Chimchar,Fire,,4,FALSE,1,1,1,2,1,2,2
733,Scatterbug,Bug,,6,FALSE,436,Chimchar,Fire,,4,FALSE,2,2,2,2,2,2,2
128,Goldeen,Water,,1,FALSE,436,Chimchar,Fire,,4,FALSE,1,1,1,2,1,1,1
598,Seismitoad,Water,Ground,5,FALSE,436,Chimchar,Fire,,4,FALSE,1,1,1,1,1,1,1
382,Feebas,Water,,3,FALSE,436,Chimchar,Fire,,4,FALSE,2,2,2,2,1,1,1
373,Whiscash,Water,Ground,3,FALSE,473,Drifloon,Ghost,Flying,4,FALSE,1,1,1,1,1,2,2
456,Shieldon,Rock,Steel,4,FALSE,473,Drifloon,Ghost,Flying,4,FALSE,2,2,1,2,1,2,2
456,Shieldon,Rock,Steel,4,FALSE,473,Drifloon,Ghost,Flying,4,FALSE,2,2,1,2,1,2,2
686,Pawniard,Dark,Steel,5,FALSE,473,Drifloon,Ghost,Flying,4,FALSE,2,1,1,2,2,2,2
514,Magnezone,Electric,Steel,4,FALSE,473,Drifloon,Ghost,Flying,4,FALSE,2,1,1,1,1,2,2
51,Vileplume,Grass,Poison,1,FALSE,473,Drifloon,Ghost,Flying,4,FALSE,2,1,1,1,1,2,2
380,Anorith,Rock,Bug,3,FALSE,473,Drifloon,Ghost,Flying,4,FALSE,2,1,1,2,1,1,1
42,Clefable,Fairy,,1,FALSE,473,Drifloon,Ghost,Flying,4,FALSE,1,1,1,1,1,2,2
97,Muk,Poison,,1,FALSE,473,Drifloon,Ghost,Flying,4,FALSE,1,1,1,1,1,2,2
483,Stunky,Poison,Dark,4,FALSE,473,Drifloon,Ghost,Flying,4,FALSE,2,1,1,2,2,1,1
545,Giratina Altered Forme,Ghost,Dragon,4,TRUE,473,Drifloon,Ghost,Flying,4,FALSE,1,1,1,1,1,1,1
268,Tyranitar,Rock,Dark,2,FALSE,473,Drifloon,Ghost,Flying,4,FALSE,1,1,1,1,1,2,2
764,Clawitzer,Water,,6,FALSE,473,Drifloon,Ghost,Flying,4,FALSE,2,1,1,1,1,2,2
779,Phantump,Ghost,Grass,6,FALSE,473,Drifloon,Ghost,Flying,4,FALSE,2,1,1,2,1,2,2
132,Mr. Mime,Psychic,Fairy,1,FALSE,473,Drifloon,Ghost,Flying,4,FALSE,2,2,1,1,1,1,1
644,Vanillite,Ice,,5,FALSE,473,Drifloon,Ghost,Flying,4,FALSE,2,2,1,1,1,2,2
94,Seel,Water,,1,FALSE,473,Drifloon,Ghost,Flying,4,FALSE,2,2,1,2,1,2,2
502,Skorupi,Poison,Bug,4,FALSE,473,Drifloon,Ghost,Flying,4,FALSE,2,2,1,2,1,2,2
724,Delphox,Fire,Psychic,6,FALSE,473,Drifloon,Ghost,Flying,4,FALSE,2,1,1,1,1,1,1
648,Sawsbuck,Normal,Grass,5,FALSE,473,Drifloon,Ghost,Flying,4,FALSE,2,1,1,2,1,1,2
247,Houndour,Dark,Fire,2,FALSE,473,Drifloon,Ghost,Flying,4,FALSE,2,1,2,1,1,2,2
433,Turtwig,Grass,,4,FALSE,473,Drifloon,Ghost,Flying,4,FALSE,2,1,1,2,1,2,2
433,Turtwig,Grass,,4,FALSE,473,Drifloon,Ghost,Flying,4,FALSE,2,1,1,2,1,2,2
417,Registeel,Steel,,3,TRUE,473,Drifloon,Ghost,Flying,4,FALSE,2,1,1,1,1,2,2
417,Registeel,Steel,,3,TRUE,473,Drifloon,Ghost,Flying,4,FALSE,2,1,1,1,1,2,2
627,Carracosta,Water,Rock,5,FALSE,473,Drifloon,Ghost,Flying,4,FALSE,2,1,1,1,1,2,1
39,Nidorino,Poison,,1,FALSE,473,Drifloon,Ghost,Flying,4,FALSE,2,1,1,2,1,2,2
434,Grotle,Grass,,4,FALSE,473,Drifloon,Ghost,Flying,4,FALSE,2,1,1,2,1,2,2
307,Mega Gardevoir,Psychic,Fairy,3,FALSE,473,Drifloon,Ghost,Flying,4,FALSE,2,1,1,1,1,1,1
647,Deerling,Normal,Grass,5,FALSE,473,Drifloon,Ghost,Flying,4,FALSE,2,1,1,2,1,1,2
413,Metagross,Steel,Psychic,3,FALSE,473,Drifloon,Ghost,Flying,4,FALSE,2,1,1,1,1,2,2
602,Swadloon,Bug,Grass,5,FALSE,473,Drifloon,Ghost,Flying,4,FALSE,2,1,1,2,1,2,2
340,Mega Manectric,Electric,,3,FALSE,473,Drifloon,Ghost,Flying,4,FALSE,2,1,1,1,1,1,1
214,Murkrow,Dark,Flying,2,FALSE,473,Drifloon,Ghost,Flying,4,FALSE,2,1,1,1,2,1,1
519,Magmortar,Fire,,4,FALSE,473,Drifloon,Ghost,Flying,4,FALSE,2,1,1,1,1,1,1
650,Karrablast,Bug,,5,FALSE,473,Drifloon,Ghost,Flying,4,FALSE,2,1,1,2,1,2,2
485,Bronzor,Steel,Psychic,4,FALSE,473,Drifloon,Ghost,Flying,4,FALSE,2,2,1,2,1,2,2
530,Dusknoir,Ghost,,4,FALSE,473,Drifloon,Ghost,Flying,4,FALSE,2,1,1,1,1,2,2
98,Shellder,Water,,1,FALSE,473,Drifloon,Ghost,Flying,4,FALSE,2,1,1,2,2,2,2
256,Tyrogue,Fighting,,2,FALSE,473,Drifloon,Ghost,Flying,4,FALSE,2,2,1,2,2,2,2
222,Dunsparce,Normal,,2,FALSE,473,Drifloon,Ghost,Flying,4,FALSE,1,1,1,1,1,2,2
612,Sandile,Ground,Dark,5,FALSE,473,Drifloon,Ghost,Flying,4,FALSE,2,1,1,2,2,2,2
105,Drowzee,Psychic,,1,FALSE,473,Drifloon,Ghost,Flying,4,FALSE,2,2,1,2,1,2,2
276,Mega Sceptile,Grass,Dragon,3,FALSE,473,Drifloon,Ghost,Flying,4,FALSE,2,1,1,1,1,1,1
194,Mareep,Electric,,2,FALSE,473,Drifloon,Ghost,Flying,4,FALSE,2,2,1,1,1,2,2
294,Lotad,Water,Grass,3,FALSE,473,Drifloon,Ghost,Flying,4,FALSE,2,2,2,2,1,2,2
529,Probopass,Rock,Steel,4,FALSE,473,Drifloon,Ghost,Flying,4,FALSE,2,1,1,1,1,2,2
645,Vanillish,Ice,,5,FALSE,473,Drifloon,Ghost,Flying,4,FALSE,2,1,1,1,1,2,2
395,Wynaut,Psychic,,3,FALSE,473,Drifloon,Ghost,Flying,4,FALSE,1,2,1,2,1,2,2
777,Goodra,Dragon,,6,FALSE,473,Drifloon,Ghost,Flying,4,FALSE,2,1,1,1,1,1,1
784,Pumpkaboo Super Size,Ghost,Grass,6,FALSE,473,Drifloon,Ghost,Flying,4,FALSE,2,1,1,2,1,2,2
784,Pumpkaboo Super Size,Ghost,Grass,6,FALSE,473,Drifloon,Ghost,Flying,4,FALSE,2,1,1,2,1,2,2
404,Gorebyss,Water,,3,FALSE,473,Drifloon,Ghost,Flying,4,FALSE,2,1,1,1,1,2,2
474,Drifblim,Ghost,Flying,4,FALSE,473,Drifloon,Ghost,Flying,4,FALSE,1,1,1,1,1,1,1
60,Psyduck,Water,,1,FALSE,473,Drifloon,Ghost,Flying,4,FALSE,2,1,1,1,1,2,2
673,Fraxure,Dragon,,5,FALSE,473,Drifloon,Ghost,Flying,4,FALSE,2,1,1,2,1,2,2
663,Klinklang,Steel,,5,FALSE,473,Drifloon,Ghost,Flying,4,FALSE,2,1,1,1,1,1,1
373,Whiscash,Water,Ground,3,FALSE,790,Avalugg,Ice,,6,FALSE,1,2,2,1,1,1,1
694,Durant,Bug,Steel,5,FALSE,790,Avalugg,Ice,,6,FALSE,2,2,2,1,1,1,1
471,Gastrodon,Water,Ground,4,FALSE,790,Avalugg,Ice,,6,FALSE,1,2,2,1,1,1,1
200,Azumarill,Water,Fairy,2,FALSE,790,Avalugg,Ice,,6,FALSE,1,2,2,1,1,1,1
376,Baltoy,Ground,Psychic,3,FALSE,790,Avalugg,Ice,,6,FALSE,2,2,2,2,1,1,2
451,Luxray,Electric,,4,FALSE,790,Avalugg,Ice,,6,FALSE,2,1,2,1,1,1,1
47,Zubat,Poison,Flying,1,FALSE,790,Avalugg,Ice,,6,FALSE,2,2,2,2,2,1,2
298,Nuzleaf,Grass,Dark,3,FALSE,790,Avalugg,Ice,,6,FALSE,2,2,2,1,2,1,1
533,Heat Rotom,Electric,Fire,4,FALSE,790,Avalugg,Ice,,6,FALSE,2,2,2,1,1,1,2
537,Mow Rotom,Electric,Grass,4,FALSE,790,Avalugg,Ice,,6,FALSE,2,2,2,1,1,1,2
537,Mow Rotom,Electric,Grass,4,FALSE,790,Avalugg,Ice,,6,FALSE,2,2,2,1,1,1,2
416,Regice,Ice,,3,TRUE,790,Avalugg,Ice,,6,FALSE,2,2,2,1,1,1,2
764,Clawitzer,Water,,6,FALSE,790,Avalugg,Ice,,6,FALSE,2,2,2,1,1,1,1
769,Amaura,Rock,Ice,6,FALSE,790,Avalugg,Ice,,6,FALSE,2,2,2,1,1,1,1
794,Yveltal,Dark,Flying,6,TRUE,790,Avalugg,Ice,,6,FALSE,1,1,2,1,1,1,1
70,Kadabra,Psychic,,1,FALSE,790,Avalugg,Ice,,6,FALSE,2,2,2,1,1,1,2
116,Hitmonchan,Fighting,,1,FALSE,790,Avalugg,Ice,,6,FALSE,2,2,2,2,1,1,1
358,Grumpig,Psychic,,3,FALSE,790,Avalugg,Ice,,6,FALSE,2,2,2,1,1,1,2
453,Roserade,Grass,Poison,4,FALSE,790,Avalugg,Ice,,6,FALSE,2,2,2,1,1,1,2
349,Sharpedo,Water,Dark,3,FALSE,790,Avalugg,Ice,,6,FALSE,2,1,2,1,2,1,1
770,Aurorus,Rock,Ice,6,FALSE,790,Avalugg,Ice,,6,FALSE,1,2,2,1,1,1,1
753,Spritzee,Fairy,,6,FALSE,790,Avalugg,Ice,,6,FALSE,2,2,2,1,1,2,2
735,Vivillon,Bug,Flying,6,FALSE,790,Avalugg,Ice,,6,FALSE,2,2,2,1,1,1,2
786,Gourgeist Small Size,Ghost,Grass,6,FALSE,790,Avalugg,Ice,,6,FALSE,2,2,2,1,1,1,1
463,Combee,Bug,Flying,4,FALSE,790,Avalugg,Ice,,6,FALSE,2,2,2,2,2,1,2
433,Turtwig,Grass,,4,FALSE,790,Avalugg,Ice,,6,FALSE,2,2,2,1,1,1,1
681,Mienfoo,Fighting,,5,FALSE,790,Avalugg,Ice,,6,FALSE,2,2,2,1,1,1,1
681,Mienfoo,Fighting,,5,FALSE,790,Avalugg,Ice,,6,FALSE,2,2,2,1,1,1,1
567,Herdier,Normal,,5,FALSE,790,Avalugg,Ice,,6,FALSE,2,2,2,2,1,1,1
398,Mega Glalie,Ice,,3,FALSE,790,Avalugg,Ice,,6,FALSE,2,1,2,1,1,1,1
508,Lumineon,Water,,4,FALSE,790,Avalugg,Ice,,6,FALSE,2,2,2,1,1,1,1
11,Wartortle,Water,,1,FALSE,790,Avalugg,Ice,,6,FALSE,2,2,2,1,1,1,1
11,Wartortle,Water,,1,FALSE,790,Avalugg,Ice,,6,FALSE,2,2,2,1,1,1,1
695,Deino,Dark,Dragon,5,FALSE,790,Avalugg,Ice,,6,FALSE,2,2,2,1,1,1,1
695,Deino,Dark,Dragon,5,FALSE,790,Avalugg,Ice,,6,FALSE,2,2,2,1,1,1,1
346,Gulpin,Poison,,3,FALSE,790,Avalugg,Ice,,6,FALSE,2,2,2,2,1,1,1
31,Pikachu,Electric,,1,FALSE,790,Avalugg,Ice,,6,FALSE,2,2,2,1,1,1,2
791,Noibat,Flying,Dragon,6,FALSE,790,Avalugg,Ice,,6,FALSE,2,2,2,1,2,1,2
286,Mightyena,Dark,,3,FALSE,790,Avalugg,Ice,,6,FALSE,2,2,2,1,1,1,1
576,Simipour,Water,,5,FALSE,790,Avalugg,Ice,,6,FALSE,2,2,2,1,1,1,1
643,Swanna,Water,Flying,5,FALSE,790,Avalugg,Ice,,6,FALSE,2,2,2,1,1,1,1
411,Beldum,Steel,Psychic,3,FALSE,790,Avalugg,Ice,,6,FALSE,2,2,2,2,1,1,1
361,Vibrava,Ground,Dragon,3,FALSE,790,Avalugg,Ice,,6,FALSE,2,2,2,1,1,1,2
361,Vibrava,Ground,Dragon,3,FALSE,790,Avalugg,Ice,,6,FALSE,2,2,2,1,1,1,2
274,Grovyle,Grass,,3,FALSE,790,Avalugg,Ice,,6,FALSE,2,2,2,1,1,1,2
281,Mudkip,Water,,3,FALSE,790,Avalugg,Ice,,6,FALSE,2,2,2,1,1,1,1
352,Wailord,Water,,3,FALSE,790,Avalugg,Ice,,6,FALSE,1,2,2,1,2,1,1
415,Regirock,Rock,,3,TRUE,790,Avalugg,Ice,,6,FALSE,2,2,1,1,1,1,1
163,Mewtwo,Psychic,,1,TRUE,790,Avalugg,Ice,,6,FALSE,1,2,2,1,1,1,1
299,Shiftry,Grass,Dark,3,FALSE,790,Avalugg,Ice,,6,FALSE,2,2,2,1,1,1,1
760,Barbaracle,Rock,Water,6,FALSE,790,Avalugg,Ice,,6,FALSE,2,2,2,1,1,1,1
194,Mareep,Electric,,2,FALSE,790,Avalugg,Ice,,6,FALSE,2,2,2,1,2,1,1
711,Kyurem,Dragon,Ice,5,TRUE,790,Avalugg,Ice,,6,FALSE,1,1,2,1,1,1,1
326,Delcatty,Normal,,3,FALSE,790,Avalugg,Ice,,6,FALSE,2,2,2,1,1,1,1
687,Bisharp,Dark,Steel,5,FALSE,790,Avalugg,Ice,,6,FALSE,2,1,2,1,1,1,1
444,Staraptor,Normal,Flying,4,FALSE,790,Avalugg,Ice,,6,FALSE,2,1,2,1,1,1,1
469,Cherrim,Grass,,4,FALSE,790,Avalugg,Ice,,6,FALSE,2,2,2,1,1,1,2
149,Porygon,Normal,,1,FALSE,790,Avalugg,Ice,,6,FALSE,2,2,2,1,1,1,1
477,Mega Lopunny,Normal,Fighting,4,FALSE,790,Avalugg,Ice,,6,FALSE,2,1,2,1,1,1,1
777,Goodra,Dragon,,6,FALSE,790,Avalugg,Ice,,6,FALSE,2,2,2,1,1,1,1
527,Gallade,Psychic,Fighting,4,FALSE,790,Avalugg,Ice,,6,FALSE,2,1,2,1,1,1,1
316,Ninjask,Bug,Flying,3,FALSE,790,Avalugg,Ice,,6,FALSE,2,2,2,1,1,1,2
784,Pumpkaboo Super Size,Ghost,Grass,6,FALSE,790,Avalugg,Ice,,6,FALSE,2,2,2,2,1,1,1
784,Pumpkaboo Super Size,Ghost,Grass,6,FALSE,790,Avalugg,Ice,,6,FALSE,2,2,2,2,1,1,1
443,Staravia,Normal,Flying,4,FALSE,790,Avalugg,Ice,,6,FALSE,2,2,2,2,2,1,1
405,Relicanth,Water,Rock,3,FALSE,790,Avalugg,Ice,,6,FALSE,1,2,2,1,1,1,1
405,Relicanth,Water,Rock,3,FALSE,790,Avalugg,Ice,,6,FALSE,1,2,2,1,1,1,1
20,Mega Beedrill,Bug,Poison,1,FALSE,790,Avalugg,Ice,,6,FALSE,2,1,2,2,1,1,1
186,Lanturn,Water,Electric,2,FALSE,790,Avalugg,Ice,,6,FALSE,1,2,2,1,1,1,1
57,Dugtrio,Ground,,1,FALSE,790,Avalugg,Ice,,6,FALSE,2,2,2,1,1,1,2
652,Foongus,Grass,Poison,5,FALSE,790,Avalugg,Ice,,6,FALSE,2,2,2,1,1,2,2
739,Floette,Fairy,,6,FALSE,790,Avalugg,Ice,,6,FALSE,2,2,2,1,1,1,2
7,Charizard,Fire,Flying,1,FALSE,790,Avalugg,Ice,,6,FALSE,2,2,2,1,1,1,1
351,Wailmer,Water,,3,FALSE,790,Avalugg,Ice,,6,FALSE,1,2,2,1,2,1,1
32,Raichu,Electric,,1,FALSE,790,Avalugg,Ice,,6,FALSE,2,2,2,1,1,1,1
373,Whiscash,Water,Ground,3,FALSE,341,Plusle,Electric,,3,FALSE,1,1,1,2,2,2,2
270,Lugia,Psychic,Flying,2,TRUE,341,Plusle,Electric,,3,FALSE,1,1,1,1,1,1,1
139,Tauros,Normal,,1,FALSE,341,Plusle,Electric,,3,FALSE,1,1,1,2,2,1,1
536,Fan Rotom,Electric,Flying,4,FALSE,341,Plusle,Electric,,3,FALSE,2,1,1,1,1,2,2
260,Magby,Fire,,2,FALSE,341,Plusle,Electric,,3,FALSE,2,1,2,2,2,2,2
258,Smoochum,Ice,Psychic,2,FALSE,341,Plusle,Electric,,3,FALSE,2,2,2,2,2,2,2
350,Mega Sharpedo,Water,Dark,3,FALSE,341,Plusle,Electric,,3,FALSE,1,1,1,1,2,1,1
130,Staryu,Water,,1,FALSE,341,Plusle,Electric,,3,FALSE,2,2,1,2,2,2,2
546,Giratina Origin Forme,Ghost,Dragon,4,TRUE,341,Plusle,Electric,,3,FALSE,1,1,1,1,1,2,2
472,Ambipom,Normal,,4,FALSE,341,Plusle,Electric,,3,FALSE,1,1,1,2,2,1,1
400,Sealeo,Ice,Water,3,FALSE,341,Plusle,Electric,,3,FALSE,1,1,1,2,2,2,2
63,,Fighting,,1,FALSE,341,Plusle,Electric,,3,FALSE,1,1,1,2,2,2,2
380,Anorith,Rock,Bug,3,FALSE,341,Plusle,Electric,,3,FALSE,2,1,1,2,2,2,2
154,Aerodactyl,Rock,Flying,1,FALSE,341,Plusle,Electric,,3,FALSE,1,1,1,2,2,1,1
283,Swampert,Water,Ground,3,FALSE,341,Plusle,Electric,,3,FALSE,1,1,1,2,1,2,2
473,Drifloon,Ghost,Flying,4,FALSE,341,Plusle,Electric,,3,FALSE,1,2,2,2,2,2,2
534,Wash Rotom,Electric,Water,4,FALSE,341,Plusle,Electric,,3,FALSE,2,1,1,1,1,2,2
614,Krookodile,Ground,Dark,5,FALSE,341,Plusle,Electric,,3,FALSE,1,1,1,2,2,2,2
464,Vespiquen,Bug,Flying,4,FALSE,341,Plusle,Electric,,3,FALSE,1,1,1,2,1,2,2
470,Shellos,Water,,4,FALSE,341,Plusle,Electric,,3,FALSE,1,2,1,2,2,2,2
738,Flabébé,Fairy,,6,FALSE,341,Plusle,Electric,,3,FALSE,2,2,2,2,1,2,2
738,Flabébé,Fairy,,6,FALSE,341,Plusle,Electric,,3,FALSE,2,2,2,2,1,2,2
184,Crobat,Poison,Flying,2,FALSE,341,Plusle,Electric,,3,FALSE,1,1,1,2,1,1,1
252,Donphan,Ground,,2,FALSE,341,Plusle,Electric,,3,FALSE,1,1,1,2,2,2,1
508,Lumineon,Water,,4,FALSE,341,Plusle,Electric,,3,FALSE,1,1,1,2,1,2,2
39,Nidorino,Poison,,1,FALSE,341,Plusle,Electric,,3,FALSE,1,1,1,2,2,2,2
441,Empoleon,Water,Steel,4,FALSE,341,Plusle,Electric,,3,FALSE,1,1,1,1,1,2,2
226,Snubbull,Fairy,,2,FALSE,341,Plusle,Electric,,3,FALSE,2,1,1,2,2,2,2
226,Snubbull,Fairy,,2,FALSE,341,Plusle,Electric,,3,FALSE,2,1,1,2,2,2,2
